Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4003","Ammonium nitrate (AN)","2003","2003","tonnes","65327.84","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4003","Ammonium nitrate (AN)","2004","2004","tonnes","437470.37","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4003","Ammonium nitrate (AN)","2005","2005","tonnes","165636.11","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4003","Ammonium nitrate (AN)","2006","2006","tonnes","112309.7","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4003","Ammonium nitrate (AN)","2007","2007","tonnes","100785.2","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4003","Ammonium nitrate (AN)","2008","2008","tonnes","161976.71","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4003","Ammonium nitrate (AN)","2009","2009","tonnes","130056.45","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4003","Ammonium nitrate (AN)","2010","2010","tonnes","146187.42","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4003","Ammonium nitrate (AN)","2011","2011","tonnes","166521.9","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4003","Ammonium nitrate (AN)","2012","2012","tonnes","289964.27","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
