Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFB","Fertilizers by Product","231","United States of America","5510","Production","4003","Ammonium nitrate (AN)","2017","2017","tonnes","1361815","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","231","United States of America","5610","Import Quantity","4003","Ammonium nitrate (AN)","2002","2002","tonnes","642871.15","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5610","Import Quantity","4003","Ammonium nitrate (AN)","2003","2003","tonnes","1017840.75","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5610","Import Quantity","4003","Ammonium nitrate (AN)","2004","2004","tonnes","806819.94","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5610","Import Quantity","4003","Ammonium nitrate (AN)","2005","2005","tonnes","954035.35","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5610","Import Quantity","4003","Ammonium nitrate (AN)","2006","2006","tonnes","962248.3","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5610","Import Quantity","4003","Ammonium nitrate (AN)","2007","2007","tonnes","860184.46","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5610","Import Quantity","4003","Ammonium nitrate (AN)","2008","2008","tonnes","819874.92","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5610","Import Quantity","4003","Ammonium nitrate (AN)","2009","2009","tonnes","494575.89","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5610","Import Quantity","4003","Ammonium nitrate (AN)","2010","2010","tonnes","504374.58","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5610","Import Quantity","4003","Ammonium nitrate (AN)","2011","2011","tonnes","635652.15","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5610","Import Quantity","4003","Ammonium nitrate (AN)","2012","2012","tonnes","746600.97","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5610","Import Quantity","4003","Ammonium nitrate (AN)","2013","2013","tonnes","464778.6","R","Estimated data using trading partners database"
