time,latitude,longitude,rsds_annual
UTC,degrees_north,degrees_east,Percent change
2050-01-01T12:00:00Z,-48.75,165.0,-0.35477906
2050-01-01T12:00:00Z,-48.75,166.875,-5.244276E-4
2050-01-01T12:00:00Z,-48.75,168.75,0.28684542
2050-01-01T12:00:00Z,-48.75,170.625,0.6292921
2050-01-01T12:00:00Z,-48.75,172.5,0.16041106
2050-01-01T12:00:00Z,-48.75,174.375,-0.12748462
2050-01-01T12:00:00Z,-48.75,176.25,-0.046939496
2050-01-01T12:00:00Z,-48.75,178.125,0.009906651
2050-01-01T12:00:00Z,-48.75,180.0,0.35915256
2050-01-01T12:00:00Z,-47.5,90.0,-0.858115
2050-01-01T12:00:00Z,-47.5,91.875,-1.8455837
2050-01-01T12:00:00Z,-47.5,93.75,-2.609684
2050-01-01T12:00:00Z,-47.5,95.625,-2.7798681
2050-01-01T12:00:00Z,-47.5,97.5,-2.4450634
2050-01-01T12:00:00Z,-47.5,99.375,-1.8876683
2050-01-01T12:00:00Z,-47.5,101.25,-1.4480698
2050-01-01T12:00:00Z,-47.5,103.125,-1.3502192
2050-01-01T12:00:00Z,-47.5,105.0,-1.2983856
2050-01-01T12:00:00Z,-47.5,106.875,-1.4281183
2050-01-01T12:00:00Z,-47.5,108.75,-1.1466048
2050-01-01T12:00:00Z,-47.5,110.625,-1.2195169
2050-01-01T12:00:00Z,-47.5,112.5,-1.2743937
2050-01-01T12:00:00Z,-47.5,114.375,-1.1222821
2050-01-01T12:00:00Z,-47.5,116.25,-1.228034
2050-01-01T12:00:00Z,-47.5,118.125,-1.4385709
2050-01-01T12:00:00Z,-47.5,120.0,-1.4518963
2050-01-01T12:00:00Z,-47.5,121.875,-1.4149978
2050-01-01T12:00:00Z,-47.5,123.75,-1.2968307
2050-01-01T12:00:00Z,-47.5,125.625,-0.98723555
2050-01-01T12:00:00Z,-47.5,127.5,-1.1093102
2050-01-01T12:00:00Z,-47.5,129.375,-1.3979511
2050-01-01T12:00:00Z,-47.5,131.25,-1.5194767
2050-01-01T12:00:00Z,-47.5,133.125,-1.6771779
2050-01-01T12:00:00Z,-47.5,135.0,-1.7713561
2050-01-01T12:00:00Z,-47.5,136.875,-1.8202885
2050-01-01T12:00:00Z,-47.5,138.75,-1.3080075
2050-01-01T12:00:00Z,-47.5,140.625,-0.5169665
2050-01-01T12:00:00Z,-47.5,142.5,-0.061594173
2050-01-01T12:00:00Z,-47.5,144.375,0.052340828
2050-01-01T12:00:00Z,-47.5,146.25,-0.025193857
2050-01-01T12:00:00Z,-47.5,148.125,0.041027885
2050-01-01T12:00:00Z,-47.5,150.0,0.23391995
2050-01-01T12:00:00Z,-47.5,151.875,0.32922116
2050-01-01T12:00:00Z,-47.5,153.75,-0.23484659
2050-01-01T12:00:00Z,-47.5,155.625,-0.1556676
2050-01-01T12:00:00Z,-47.5,157.5,-0.03816866
2050-01-01T12:00:00Z,-47.5,159.375,0.30377093
2050-01-01T12:00:00Z,-47.5,161.25,0.45588484
2050-01-01T12:00:00Z,-47.5,163.125,0.45906976
2050-01-01T12:00:00Z,-47.5,165.0,0.4501836
2050-01-01T12:00:00Z,-47.5,166.875,0.8801293
2050-01-01T12:00:00Z,-47.5,168.75,1.2656989
2050-01-01T12:00:00Z,-47.5,170.625,0.9290787
2050-01-01T12:00:00Z,-47.5,172.5,0.76368654
2050-01-01T12:00:00Z,-47.5,174.375,-0.062490094
2050-01-01T12:00:00Z,-47.5,176.25,0.01593085
2050-01-01T12:00:00Z,-47.5,178.125,0.33997667
2050-01-01T12:00:00Z,-47.5,180.0,0.24974531
2050-01-01T12:00:00Z,-46.25,90.0,-0.626495
2050-01-01T12:00:00Z,-46.25,91.875,-1.4297724
2050-01-01T12:00:00Z,-46.25,93.75,-2.051022
2050-01-01T12:00:00Z,-46.25,95.625,-2.040896
2050-01-01T12:00:00Z,-46.25,97.5,-1.661219
2050-01-01T12:00:00Z,-46.25,99.375,-1.4116646
2050-01-01T12:00:00Z,-46.25,101.25,-1.1097357
2050-01-01T12:00:00Z,-46.25,103.125,-1.0002517
2050-01-01T12:00:00Z,-46.25,105.0,-0.82776195
2050-01-01T12:00:00Z,-46.25,106.875,-0.81385154
2050-01-01T12:00:00Z,-46.25,108.75,-0.6852719
2050-01-01T12:00:00Z,-46.25,110.625,-0.5367391
2050-01-01T12:00:00Z,-46.25,112.5,-0.5471358
2050-01-01T12:00:00Z,-46.25,114.375,-0.8321494
2050-01-01T12:00:00Z,-46.25,116.25,-0.93095297
2050-01-01T12:00:00Z,-46.25,118.125,-1.202724
2050-01-01T12:00:00Z,-46.25,120.0,-1.5358393
2050-01-01T12:00:00Z,-46.25,121.875,-1.2627578
2050-01-01T12:00:00Z,-46.25,123.75,-0.8807454
2050-01-01T12:00:00Z,-46.25,125.625,-0.69182783
2050-01-01T12:00:00Z,-46.25,127.5,-0.87212336
2050-01-01T12:00:00Z,-46.25,129.375,-1.2694192
2050-01-01T12:00:00Z,-46.25,131.25,-1.2440782
2050-01-01T12:00:00Z,-46.25,133.125,-1.2931639
2050-01-01T12:00:00Z,-46.25,135.0,-1.3489026
2050-01-01T12:00:00Z,-46.25,136.875,-0.99857676
2050-01-01T12:00:00Z,-46.25,138.75,-0.32345062
2050-01-01T12:00:00Z,-46.25,140.625,-0.019318864
2050-01-01T12:00:00Z,-46.25,142.5,-0.10116319
2050-01-01T12:00:00Z,-46.25,144.375,-0.43003705
2050-01-01T12:00:00Z,-46.25,146.25,-0.76127476
2050-01-01T12:00:00Z,-46.25,148.125,-0.71024364
2050-01-01T12:00:00Z,-46.25,150.0,-0.22309908
2050-01-01T12:00:00Z,-46.25,151.875,0.30311522
2050-01-01T12:00:00Z,-46.25,153.75,0.4586188
2050-01-01T12:00:00Z,-46.25,155.625,0.74706
2050-01-01T12:00:00Z,-46.25,157.5,0.904413
2050-01-01T12:00:00Z,-46.25,159.375,1.4100031
2050-01-01T12:00:00Z,-46.25,161.25,1.7415234
2050-01-01T12:00:00Z,-46.25,163.125,1.7438356
2050-01-01T12:00:00Z,-46.25,165.0,2.2782016
2050-01-01T12:00:00Z,-46.25,166.875,2.5918126
2050-01-01T12:00:00Z,-46.25,168.75,2.2812092
2050-01-01T12:00:00Z,-46.25,170.625,2.2946358
2050-01-01T12:00:00Z,-46.25,172.5,1.2583427
2050-01-01T12:00:00Z,-46.25,174.375,0.31577027
2050-01-01T12:00:00Z,-46.25,176.25,0.29232785
2050-01-01T12:00:00Z,-46.25,178.125,0.09552753
2050-01-01T12:00:00Z,-46.25,180.0,0.22930619
2050-01-01T12:00:00Z,-45.0,90.0,-0.69514346
2050-01-01T12:00:00Z,-45.0,91.875,-1.0522437
2050-01-01T12:00:00Z,-45.0,93.75,-1.0694065
2050-01-01T12:00:00Z,-45.0,95.625,-0.83301985
2050-01-01T12:00:00Z,-45.0,97.5,-0.91104364
2050-01-01T12:00:00Z,-45.0,99.375,-0.7211474
2050-01-01T12:00:00Z,-45.0,101.25,-0.48570147
2050-01-01T12:00:00Z,-45.0,103.125,-0.35277495
2050-01-01T12:00:00Z,-45.0,105.0,-0.703341
2050-01-01T12:00:00Z,-45.0,106.875,-0.6078759
2050-01-01T12:00:00Z,-45.0,108.75,-0.5029965
2050-01-01T12:00:00Z,-45.0,110.625,-0.39682764
2050-01-01T12:00:00Z,-45.0,112.5,-0.26658535
2050-01-01T12:00:00Z,-45.0,114.375,-0.5334008
2050-01-01T12:00:00Z,-45.0,116.25,-0.7909147
2050-01-01T12:00:00Z,-45.0,118.125,-1.0311829
2050-01-01T12:00:00Z,-45.0,120.0,-1.3852754
2050-01-01T12:00:00Z,-45.0,121.875,-1.2588097
2050-01-01T12:00:00Z,-45.0,123.75,-0.8376499
2050-01-01T12:00:00Z,-45.0,125.625,-0.49196368
2050-01-01T12:00:00Z,-45.0,127.5,-0.64237255
2050-01-01T12:00:00Z,-45.0,129.375,-1.0999957
2050-01-01T12:00:00Z,-45.0,131.25,-0.9045533
2050-01-01T12:00:00Z,-45.0,133.125,-0.66872066
2050-01-01T12:00:00Z,-45.0,135.0,-0.69103783
2050-01-01T12:00:00Z,-45.0,136.875,-0.57387805
2050-01-01T12:00:00Z,-45.0,138.75,-0.027007762
2050-01-01T12:00:00Z,-45.0,140.625,-0.10435727
2050-01-01T12:00:00Z,-45.0,142.5,-0.5152705
2050-01-01T12:00:00Z,-45.0,144.375,-0.41989574
2050-01-01T12:00:00Z,-45.0,146.25,-0.676089
2050-01-01T12:00:00Z,-45.0,148.125,-0.41218004
2050-01-01T12:00:00Z,-45.0,150.0,-1.0195204
2050-01-01T12:00:00Z,-45.0,151.875,-0.33562732
2050-01-01T12:00:00Z,-45.0,153.75,0.8664829
2050-01-01T12:00:00Z,-45.0,155.625,1.5331067
2050-01-01T12:00:00Z,-45.0,157.5,1.6771731
2050-01-01T12:00:00Z,-45.0,159.375,2.0297782
2050-01-01T12:00:00Z,-45.0,161.25,2.3146954
2050-01-01T12:00:00Z,-45.0,163.125,2.6663837
2050-01-01T12:00:00Z,-45.0,165.0,2.81685
2050-01-01T12:00:00Z,-45.0,166.875,2.9020875
2050-01-01T12:00:00Z,-45.0,168.75,2.5627954
2050-01-01T12:00:00Z,-45.0,170.625,2.1936471
2050-01-01T12:00:00Z,-45.0,172.5,1.0157533
2050-01-01T12:00:00Z,-45.0,174.375,0.44459504
2050-01-01T12:00:00Z,-45.0,176.25,-0.114105985
2050-01-01T12:00:00Z,-45.0,178.125,-0.5593212
2050-01-01T12:00:00Z,-45.0,180.0,-0.62863034
2050-01-01T12:00:00Z,-43.75,90.0,-0.6191913
2050-01-01T12:00:00Z,-43.75,91.875,-0.8292781
2050-01-01T12:00:00Z,-43.75,93.75,-0.60289943
2050-01-01T12:00:00Z,-43.75,95.625,-0.45068
2050-01-01T12:00:00Z,-43.75,97.5,-0.3870422
2050-01-01T12:00:00Z,-43.75,99.375,-0.5420508
2050-01-01T12:00:00Z,-43.75,101.25,-0.44201002
2050-01-01T12:00:00Z,-43.75,103.125,-0.06984884
2050-01-01T12:00:00Z,-43.75,105.0,-0.1451723
2050-01-01T12:00:00Z,-43.75,106.875,-0.16818385
2050-01-01T12:00:00Z,-43.75,108.75,-0.23010816
2050-01-01T12:00:00Z,-43.75,110.625,-0.12026024
2050-01-01T12:00:00Z,-43.75,112.5,-0.24349523
2050-01-01T12:00:00Z,-43.75,114.375,-0.2400897
2050-01-01T12:00:00Z,-43.75,116.25,-0.35107425
2050-01-01T12:00:00Z,-43.75,118.125,-0.50856215
2050-01-01T12:00:00Z,-43.75,120.0,-0.45318165
2050-01-01T12:00:00Z,-43.75,121.875,-0.5620166
2050-01-01T12:00:00Z,-43.75,123.75,-0.58468753
2050-01-01T12:00:00Z,-43.75,125.625,-0.5703669
2050-01-01T12:00:00Z,-43.75,127.5,-0.45273745
2050-01-01T12:00:00Z,-43.75,129.375,-0.38953185
2050-01-01T12:00:00Z,-43.75,131.25,-0.03406206
2050-01-01T12:00:00Z,-43.75,133.125,0.11745145
2050-01-01T12:00:00Z,-43.75,135.0,-0.1459543
2050-01-01T12:00:00Z,-43.75,136.875,0.28030765
2050-01-01T12:00:00Z,-43.75,138.75,0.53468966
2050-01-01T12:00:00Z,-43.75,140.625,-0.03781036
2050-01-01T12:00:00Z,-43.75,142.5,-0.15229356
2050-01-01T12:00:00Z,-43.75,144.375,0.5298289
2050-01-01T12:00:00Z,-43.75,146.25,1.1907749
2050-01-01T12:00:00Z,-43.75,148.125,0.9805674
2050-01-01T12:00:00Z,-43.75,150.0,-0.122156255
2050-01-01T12:00:00Z,-43.75,151.875,0.057359684
2050-01-01T12:00:00Z,-43.75,153.75,1.1467658
2050-01-01T12:00:00Z,-43.75,155.625,2.0136774
2050-01-01T12:00:00Z,-43.75,157.5,2.1992698
2050-01-01T12:00:00Z,-43.75,159.375,2.3904917
2050-01-01T12:00:00Z,-43.75,161.25,2.6110384
2050-01-01T12:00:00Z,-43.75,163.125,2.6757615
2050-01-01T12:00:00Z,-43.75,165.0,2.21477
2050-01-01T12:00:00Z,-43.75,166.875,2.3814752
2050-01-01T12:00:00Z,-43.75,168.75,2.5958562
2050-01-01T12:00:00Z,-43.75,170.625,2.1303828
2050-01-01T12:00:00Z,-43.75,172.5,1.1626667
2050-01-01T12:00:00Z,-43.75,174.375,0.17865627
2050-01-01T12:00:00Z,-43.75,176.25,-0.28124356
2050-01-01T12:00:00Z,-43.75,178.125,-0.5375428
2050-01-01T12:00:00Z,-43.75,180.0,-0.4615656
2050-01-01T12:00:00Z,-42.5,90.0,-0.9184376
2050-01-01T12:00:00Z,-42.5,91.875,-0.8418538
2050-01-01T12:00:00Z,-42.5,93.75,-0.9621623
2050-01-01T12:00:00Z,-42.5,95.625,-0.85232747
2050-01-01T12:00:00Z,-42.5,97.5,-0.79626155
2050-01-01T12:00:00Z,-42.5,99.375,-0.32283086
2050-01-01T12:00:00Z,-42.5,101.25,-0.10456558
2050-01-01T12:00:00Z,-42.5,103.125,-0.044514216
2050-01-01T12:00:00Z,-42.5,105.0,-0.38412568
2050-01-01T12:00:00Z,-42.5,106.875,-0.27604768
2050-01-01T12:00:00Z,-42.5,108.75,-0.30433103
2050-01-01T12:00:00Z,-42.5,110.625,-0.13156699
2050-01-01T12:00:00Z,-42.5,112.5,-0.22292364
2050-01-01T12:00:00Z,-42.5,114.375,0.18596946
2050-01-01T12:00:00Z,-42.5,116.25,-0.12331852
2050-01-01T12:00:00Z,-42.5,118.125,-0.30819052
2050-01-01T12:00:00Z,-42.5,120.0,-0.18146361
2050-01-01T12:00:00Z,-42.5,121.875,0.038637653
2050-01-01T12:00:00Z,-42.5,123.75,0.0049839937
2050-01-01T12:00:00Z,-42.5,125.625,0.08803256
2050-01-01T12:00:00Z,-42.5,127.5,0.06442911
2050-01-01T12:00:00Z,-42.5,129.375,0.17526603
2050-01-01T12:00:00Z,-42.5,131.25,0.28045923
2050-01-01T12:00:00Z,-42.5,133.125,0.30936155
2050-01-01T12:00:00Z,-42.5,135.0,0.25790477
2050-01-01T12:00:00Z,-42.5,136.875,1.0348685
2050-01-01T12:00:00Z,-42.5,138.75,1.2399726
2050-01-01T12:00:00Z,-42.5,140.625,0.7497134
2050-01-01T12:00:00Z,-42.5,142.5,0.5844938
2050-01-01T12:00:00Z,-42.5,144.375,1.6212655
2050-01-01T12:00:00Z,-42.5,146.25,2.9314578
2050-01-01T12:00:00Z,-42.5,148.125,4.858562
2050-01-01T12:00:00Z,-42.5,150.0,2.6718893
2050-01-01T12:00:00Z,-42.5,151.875,1.883419
2050-01-01T12:00:00Z,-42.5,153.75,2.34398
2050-01-01T12:00:00Z,-42.5,155.625,3.085368
2050-01-01T12:00:00Z,-42.5,157.5,2.927494
2050-01-01T12:00:00Z,-42.5,159.375,2.5438166
2050-01-01T12:00:00Z,-42.5,161.25,2.6096082
2050-01-01T12:00:00Z,-42.5,163.125,2.5472963
2050-01-01T12:00:00Z,-42.5,165.0,1.5028108
2050-01-01T12:00:00Z,-42.5,166.875,1.4423983
2050-01-01T12:00:00Z,-42.5,168.75,1.8004264
2050-01-01T12:00:00Z,-42.5,170.625,1.8607732
2050-01-01T12:00:00Z,-42.5,172.5,1.4990604
2050-01-01T12:00:00Z,-42.5,174.375,0.08757122
2050-01-01T12:00:00Z,-42.5,176.25,-0.3617488
2050-01-01T12:00:00Z,-42.5,178.125,-0.45193565
2050-01-01T12:00:00Z,-42.5,180.0,-0.058455158
2050-01-01T12:00:00Z,-41.25,90.0,-1.0372653
2050-01-01T12:00:00Z,-41.25,91.875,-0.9050838
2050-01-01T12:00:00Z,-41.25,93.75,-0.6246552
2050-01-01T12:00:00Z,-41.25,95.625,-0.40285826
2050-01-01T12:00:00Z,-41.25,97.5,-0.4013663
2050-01-01T12:00:00Z,-41.25,99.375,-0.23612039
2050-01-01T12:00:00Z,-41.25,101.25,-0.19965659
2050-01-01T12:00:00Z,-41.25,103.125,-0.54414564
2050-01-01T12:00:00Z,-41.25,105.0,-0.5720995
2050-01-01T12:00:00Z,-41.25,106.875,-0.19468014
2050-01-01T12:00:00Z,-41.25,108.75,0.1626403
2050-01-01T12:00:00Z,-41.25,110.625,-0.054265965
2050-01-01T12:00:00Z,-41.25,112.5,-0.10506928
2050-01-01T12:00:00Z,-41.25,114.375,-0.089458406
2050-01-01T12:00:00Z,-41.25,116.25,-0.17022689
2050-01-01T12:00:00Z,-41.25,118.125,-0.15553282
2050-01-01T12:00:00Z,-41.25,120.0,0.2117764
2050-01-01T12:00:00Z,-41.25,121.875,0.47922158
2050-01-01T12:00:00Z,-41.25,123.75,-0.14034094
2050-01-01T12:00:00Z,-41.25,125.625,-0.15676439
2050-01-01T12:00:00Z,-41.25,127.5,-0.2513429
2050-01-01T12:00:00Z,-41.25,129.375,-0.15429814
2050-01-01T12:00:00Z,-41.25,131.25,0.077785626
2050-01-01T12:00:00Z,-41.25,133.125,0.36975703
2050-01-01T12:00:00Z,-41.25,135.0,0.99806195
2050-01-01T12:00:00Z,-41.25,136.875,1.31378
2050-01-01T12:00:00Z,-41.25,138.75,1.7273303
2050-01-01T12:00:00Z,-41.25,140.625,1.228093
2050-01-01T12:00:00Z,-41.25,142.5,1.1031005
2050-01-01T12:00:00Z,-41.25,144.375,1.9863276
2050-01-01T12:00:00Z,-41.25,146.25,2.9141846
2050-01-01T12:00:00Z,-41.25,148.125,2.3610194
2050-01-01T12:00:00Z,-41.25,150.0,0.9224629
2050-01-01T12:00:00Z,-41.25,151.875,1.2566024
2050-01-01T12:00:00Z,-41.25,153.75,2.0155704
2050-01-01T12:00:00Z,-41.25,155.625,2.9206226
2050-01-01T12:00:00Z,-41.25,157.5,2.5928977
2050-01-01T12:00:00Z,-41.25,159.375,1.6282487
2050-01-01T12:00:00Z,-41.25,161.25,1.5762012
2050-01-01T12:00:00Z,-41.25,163.125,1.6427584
2050-01-01T12:00:00Z,-41.25,165.0,0.84040135
2050-01-01T12:00:00Z,-41.25,166.875,0.7883693
2050-01-01T12:00:00Z,-41.25,168.75,1.1164547
2050-01-01T12:00:00Z,-41.25,170.625,1.4931146
2050-01-01T12:00:00Z,-41.25,172.5,1.3141968
2050-01-01T12:00:00Z,-41.25,174.375,1.5121437
2050-01-01T12:00:00Z,-41.25,176.25,0.15938264
2050-01-01T12:00:00Z,-41.25,178.125,-0.35879198
2050-01-01T12:00:00Z,-41.25,180.0,0.1520476
2050-01-01T12:00:00Z,-40.0,90.0,-1.2639399
2050-01-01T12:00:00Z,-40.0,91.875,-1.0524917
2050-01-01T12:00:00Z,-40.0,93.75,-0.4763253
2050-01-01T12:00:00Z,-40.0,95.625,-0.3224239
2050-01-01T12:00:00Z,-40.0,97.5,-0.105075814
2050-01-01T12:00:00Z,-40.0,99.375,-0.0068526105
2050-01-01T12:00:00Z,-40.0,101.25,-0.26556516
2050-01-01T12:00:00Z,-40.0,103.125,-0.44526055
2050-01-01T12:00:00Z,-40.0,105.0,-0.30169457
2050-01-01T12:00:00Z,-40.0,106.875,-0.11127277
2050-01-01T12:00:00Z,-40.0,108.75,-0.2735443
2050-01-01T12:00:00Z,-40.0,110.625,0.095924646
2050-01-01T12:00:00Z,-40.0,112.5,0.061208434
2050-01-01T12:00:00Z,-40.0,114.375,-0.30354965
2050-01-01T12:00:00Z,-40.0,116.25,-0.19073614
2050-01-01T12:00:00Z,-40.0,118.125,-0.13786766
2050-01-01T12:00:00Z,-40.0,120.0,0.33661538
2050-01-01T12:00:00Z,-40.0,121.875,0.4383836
2050-01-01T12:00:00Z,-40.0,123.75,0.21499519
2050-01-01T12:00:00Z,-40.0,125.625,-0.3733559
2050-01-01T12:00:00Z,-40.0,127.5,-0.34288126
2050-01-01T12:00:00Z,-40.0,129.375,0.377536
2050-01-01T12:00:00Z,-40.0,131.25,0.96498007
2050-01-01T12:00:00Z,-40.0,133.125,1.0290942
2050-01-01T12:00:00Z,-40.0,135.0,1.2200438
2050-01-01T12:00:00Z,-40.0,136.875,1.2610377
2050-01-01T12:00:00Z,-40.0,138.75,1.4563998
2050-01-01T12:00:00Z,-40.0,140.625,0.84930027
2050-01-01T12:00:00Z,-40.0,142.5,0.3490255
2050-01-01T12:00:00Z,-40.0,144.375,0.9722902
2050-01-01T12:00:00Z,-40.0,146.25,1.4632876
2050-01-01T12:00:00Z,-40.0,148.125,2.0233116
2050-01-01T12:00:00Z,-40.0,150.0,0.77922845
2050-01-01T12:00:00Z,-40.0,151.875,0.8738089
2050-01-01T12:00:00Z,-40.0,153.75,2.1274798
2050-01-01T12:00:00Z,-40.0,155.625,2.8660672
2050-01-01T12:00:00Z,-40.0,157.5,2.4459398
2050-01-01T12:00:00Z,-40.0,159.375,1.9927901
2050-01-01T12:00:00Z,-40.0,161.25,1.2874941
2050-01-01T12:00:00Z,-40.0,163.125,0.9518791
2050-01-01T12:00:00Z,-40.0,165.0,0.8512103
2050-01-01T12:00:00Z,-40.0,166.875,0.6736485
2050-01-01T12:00:00Z,-40.0,168.75,1.053667
2050-01-01T12:00:00Z,-40.0,170.625,1.2528166
2050-01-01T12:00:00Z,-40.0,172.5,1.3418151
2050-01-01T12:00:00Z,-40.0,174.375,1.5501541
2050-01-01T12:00:00Z,-40.0,176.25,0.3433555
2050-01-01T12:00:00Z,-40.0,178.125,-0.43214235
2050-01-01T12:00:00Z,-40.0,180.0,0.51614755
2050-01-01T12:00:00Z,-38.75,90.0,-0.9503623
2050-01-01T12:00:00Z,-38.75,91.875,-0.5876395
2050-01-01T12:00:00Z,-38.75,93.75,-0.2501601
2050-01-01T12:00:00Z,-38.75,95.625,-0.16918284
2050-01-01T12:00:00Z,-38.75,97.5,-0.014837739
2050-01-01T12:00:00Z,-38.75,99.375,-0.25489122
2050-01-01T12:00:00Z,-38.75,101.25,-0.65629745
2050-01-01T12:00:00Z,-38.75,103.125,-0.5687286
2050-01-01T12:00:00Z,-38.75,105.0,-0.24219581
2050-01-01T12:00:00Z,-38.75,106.875,-0.29310077
