time,latitude,longitude,pr_annual
UTC,degrees_north,degrees_east,Percent change
2070-01-01T12:00:00Z,-47.5,148.125,11.298328
2070-01-01T12:00:00Z,-47.5,150.0,8.912705
2070-01-01T12:00:00Z,-47.5,151.875,7.249502
2070-01-01T12:00:00Z,-47.5,153.75,3.947128
2070-01-01T12:00:00Z,-47.5,155.625,0.9762216
2070-01-01T12:00:00Z,-47.5,157.5,3.6006417
2070-01-01T12:00:00Z,-47.5,159.375,7.282523
2070-01-01T12:00:00Z,-47.5,161.25,8.119925
2070-01-01T12:00:00Z,-47.5,163.125,11.829265
2070-01-01T12:00:00Z,-47.5,165.0,15.640285
2070-01-01T12:00:00Z,-47.5,166.875,12.663107
2070-01-01T12:00:00Z,-47.5,168.75,6.0055227
2070-01-01T12:00:00Z,-47.5,170.625,2.7951903
2070-01-01T12:00:00Z,-47.5,172.5,-0.23160078
2070-01-01T12:00:00Z,-47.5,174.375,-2.5927758
2070-01-01T12:00:00Z,-47.5,176.25,-2.7249458
2070-01-01T12:00:00Z,-47.5,178.125,-1.6387043
2070-01-01T12:00:00Z,-47.5,180.0,0.016672477
2070-01-01T12:00:00Z,-46.25,90.0,2.511433
2070-01-01T12:00:00Z,-46.25,91.875,3.7989619
2070-01-01T12:00:00Z,-46.25,93.75,5.2721663
2070-01-01T12:00:00Z,-46.25,95.625,6.8611407
2070-01-01T12:00:00Z,-46.25,97.5,6.729667
2070-01-01T12:00:00Z,-46.25,99.375,6.1204658
2070-01-01T12:00:00Z,-46.25,101.25,3.2031891
2070-01-01T12:00:00Z,-46.25,103.125,0.97117424
2070-01-01T12:00:00Z,-46.25,105.0,-0.15856409
2070-01-01T12:00:00Z,-46.25,106.875,-1.3950655
2070-01-01T12:00:00Z,-46.25,108.75,-2.5704584
2070-01-01T12:00:00Z,-46.25,110.625,-2.593607
2070-01-01T12:00:00Z,-46.25,112.5,-3.5564806
2070-01-01T12:00:00Z,-46.25,114.375,-4.4582667
2070-01-01T12:00:00Z,-46.25,116.25,-4.7816205
2070-01-01T12:00:00Z,-46.25,118.125,-4.83637
2070-01-01T12:00:00Z,-46.25,120.0,-5.6404705
2070-01-01T12:00:00Z,-46.25,121.875,-6.2015543
2070-01-01T12:00:00Z,-46.25,123.75,-6.6727843
2070-01-01T12:00:00Z,-46.25,125.625,-7.638659
2070-01-01T12:00:00Z,-46.25,127.5,-7.5233965
2070-01-01T12:00:00Z,-46.25,129.375,-6.1018267
2070-01-01T12:00:00Z,-46.25,131.25,-4.479011
2070-01-01T12:00:00Z,-46.25,133.125,-3.415129
2070-01-01T12:00:00Z,-46.25,135.0,-4.0506573
2070-01-01T12:00:00Z,-46.25,136.875,-4.982974
2070-01-01T12:00:00Z,-46.25,138.75,-4.3606625
2070-01-01T12:00:00Z,-46.25,140.625,-0.122572385
2070-01-01T12:00:00Z,-46.25,142.5,9.6933775
2070-01-01T12:00:00Z,-46.25,144.375,18.716188
2070-01-01T12:00:00Z,-46.25,146.25,25.945196
2070-01-01T12:00:00Z,-46.25,148.125,28.635908
2070-01-01T12:00:00Z,-46.25,150.0,22.102364
2070-01-01T12:00:00Z,-46.25,151.875,10.648072
2070-01-01T12:00:00Z,-46.25,153.75,0.15335378
2070-01-01T12:00:00Z,-46.25,155.625,-1.2402395
2070-01-01T12:00:00Z,-46.25,157.5,2.7755873
2070-01-01T12:00:00Z,-46.25,159.375,5.682316
2070-01-01T12:00:00Z,-46.25,161.25,6.2424126
2070-01-01T12:00:00Z,-46.25,163.125,10.758753
2070-01-01T12:00:00Z,-46.25,165.0,15.762231
2070-01-01T12:00:00Z,-46.25,166.875,8.273194
2070-01-01T12:00:00Z,-46.25,168.75,-0.7173612
2070-01-01T12:00:00Z,-46.25,170.625,-5.99921
2070-01-01T12:00:00Z,-46.25,172.5,-6.7228556
2070-01-01T12:00:00Z,-46.25,174.375,-4.949132
2070-01-01T12:00:00Z,-46.25,176.25,-3.458928
2070-01-01T12:00:00Z,-46.25,178.125,-0.76990694
2070-01-01T12:00:00Z,-46.25,180.0,0.218452
2070-01-01T12:00:00Z,-45.0,90.0,2.075233
2070-01-01T12:00:00Z,-45.0,91.875,2.0971746
2070-01-01T12:00:00Z,-45.0,93.75,2.2526164
2070-01-01T12:00:00Z,-45.0,95.625,2.546977
2070-01-01T12:00:00Z,-45.0,97.5,1.6028749
2070-01-01T12:00:00Z,-45.0,99.375,-1.1718442
2070-01-01T12:00:00Z,-45.0,101.25,-4.165279
2070-01-01T12:00:00Z,-45.0,103.125,-5.8103714
2070-01-01T12:00:00Z,-45.0,105.0,-5.350292
2070-01-01T12:00:00Z,-45.0,106.875,-6.151532
2070-01-01T12:00:00Z,-45.0,108.75,-5.933674
2070-01-01T12:00:00Z,-45.0,110.625,-6.509139
2070-01-01T12:00:00Z,-45.0,112.5,-7.4404087
2070-01-01T12:00:00Z,-45.0,114.375,-7.5401783
2070-01-01T12:00:00Z,-45.0,116.25,-8.832716
2070-01-01T12:00:00Z,-45.0,118.125,-10.081511
2070-01-01T12:00:00Z,-45.0,120.0,-10.827077
2070-01-01T12:00:00Z,-45.0,121.875,-10.911373
2070-01-01T12:00:00Z,-45.0,123.75,-11.617932
2070-01-01T12:00:00Z,-45.0,125.625,-12.056811
2070-01-01T12:00:00Z,-45.0,127.5,-9.793944
2070-01-01T12:00:00Z,-45.0,129.375,-7.529353
2070-01-01T12:00:00Z,-45.0,131.25,-6.966218
2070-01-01T12:00:00Z,-45.0,133.125,-7.1377983
2070-01-01T12:00:00Z,-45.0,135.0,-8.050788
2070-01-01T12:00:00Z,-45.0,136.875,-8.713951
2070-01-01T12:00:00Z,-45.0,138.75,-3.676651
2070-01-01T12:00:00Z,-45.0,140.625,9.142033
2070-01-01T12:00:00Z,-45.0,142.5,17.085829
2070-01-01T12:00:00Z,-45.0,144.375,22.381538
2070-01-01T12:00:00Z,-45.0,146.25,26.033016
2070-01-01T12:00:00Z,-45.0,148.125,37.44562
2070-01-01T12:00:00Z,-45.0,150.0,45.14998
2070-01-01T12:00:00Z,-45.0,151.875,26.508673
2070-01-01T12:00:00Z,-45.0,153.75,1.9075824
2070-01-01T12:00:00Z,-45.0,155.625,-1.1175632
2070-01-01T12:00:00Z,-45.0,157.5,-1.4767777
2070-01-01T12:00:00Z,-45.0,159.375,3.1137948
2070-01-01T12:00:00Z,-45.0,161.25,5.009765
2070-01-01T12:00:00Z,-45.0,163.125,6.3532877
2070-01-01T12:00:00Z,-45.0,165.0,12.584004
2070-01-01T12:00:00Z,-45.0,166.875,12.602132
2070-01-01T12:00:00Z,-45.0,168.75,4.4759293
2070-01-01T12:00:00Z,-45.0,170.625,-6.227383
2070-01-01T12:00:00Z,-45.0,172.5,-12.007795
2070-01-01T12:00:00Z,-45.0,174.375,-9.603012
2070-01-01T12:00:00Z,-45.0,176.25,-4.782703
2070-01-01T12:00:00Z,-45.0,178.125,-3.1716235
2070-01-01T12:00:00Z,-45.0,180.0,-4.036138
2070-01-01T12:00:00Z,-43.75,90.0,-0.44400203
2070-01-01T12:00:00Z,-43.75,91.875,-1.3954676
2070-01-01T12:00:00Z,-43.75,93.75,-2.9241369
2070-01-01T12:00:00Z,-43.75,95.625,-5.265129
2070-01-01T12:00:00Z,-43.75,97.5,-7.9558363
2070-01-01T12:00:00Z,-43.75,99.375,-10.226254
2070-01-01T12:00:00Z,-43.75,101.25,-11.000928
2070-01-01T12:00:00Z,-43.75,103.125,-10.316512
2070-01-01T12:00:00Z,-43.75,105.0,-10.744177
2070-01-01T12:00:00Z,-43.75,106.875,-10.779228
2070-01-01T12:00:00Z,-43.75,108.75,-11.071531
2070-01-01T12:00:00Z,-43.75,110.625,-10.953912
2070-01-01T12:00:00Z,-43.75,112.5,-11.779815
2070-01-01T12:00:00Z,-43.75,114.375,-12.084261
2070-01-01T12:00:00Z,-43.75,116.25,-15.63289
2070-01-01T12:00:00Z,-43.75,118.125,-15.966617
2070-01-01T12:00:00Z,-43.75,120.0,-14.8562155
2070-01-01T12:00:00Z,-43.75,121.875,-14.587363
2070-01-01T12:00:00Z,-43.75,123.75,-14.668284
2070-01-01T12:00:00Z,-43.75,125.625,-13.303646
2070-01-01T12:00:00Z,-43.75,127.5,-10.945496
2070-01-01T12:00:00Z,-43.75,129.375,-10.03407
2070-01-01T12:00:00Z,-43.75,131.25,-11.636294
2070-01-01T12:00:00Z,-43.75,133.125,-10.609603
2070-01-01T12:00:00Z,-43.75,135.0,-12.506938
2070-01-01T12:00:00Z,-43.75,136.875,-12.153336
2070-01-01T12:00:00Z,-43.75,138.75,-4.968012
2070-01-01T12:00:00Z,-43.75,140.625,4.498692
2070-01-01T12:00:00Z,-43.75,142.5,5.7889495
2070-01-01T12:00:00Z,-43.75,144.375,5.881765
2070-01-01T12:00:00Z,-43.75,146.25,-2.1051567
2070-01-01T12:00:00Z,-43.75,148.125,12.874254
2070-01-01T12:00:00Z,-43.75,150.0,34.86456
2070-01-01T12:00:00Z,-43.75,151.875,38.610218
2070-01-01T12:00:00Z,-43.75,153.75,7.971786
2070-01-01T12:00:00Z,-43.75,155.625,-4.4615026
2070-01-01T12:00:00Z,-43.75,157.5,-1.3894306
2070-01-01T12:00:00Z,-43.75,159.375,3.247149
2070-01-01T12:00:00Z,-43.75,161.25,3.3161392
