time,latitude,longitude,tas_annual
UTC,degrees_north,degrees_east,K
2050-01-01T12:00:00Z,-50.0,90.0,1.145752
2050-01-01T12:00:00Z,-50.0,91.875,1.1581116
2050-01-01T12:00:00Z,-50.0,93.75,1.1934509
2050-01-01T12:00:00Z,-50.0,95.625,1.2379761
2050-01-01T12:00:00Z,-50.0,97.5,1.2727661
2050-01-01T12:00:00Z,-50.0,99.375,1.2869263
2050-01-01T12:00:00Z,-50.0,101.25,1.2883911
2050-01-01T12:00:00Z,-50.0,103.125,1.2857666
2050-01-01T12:00:00Z,-50.0,105.0,1.2844238
2050-01-01T12:00:00Z,-50.0,106.875,1.2761536
2050-01-01T12:00:00Z,-50.0,108.75,1.2521973
2050-01-01T12:00:00Z,-50.0,110.625,1.2106323
2050-01-01T12:00:00Z,-50.0,112.5,1.1638794
2050-01-01T12:00:00Z,-50.0,114.375,1.1203308
2050-01-01T12:00:00Z,-50.0,116.25,1.076416
2050-01-01T12:00:00Z,-50.0,118.125,1.04245
2050-01-01T12:00:00Z,-50.0,120.0,1.0122681
2050-01-01T12:00:00Z,-50.0,121.875,0.98114014
2050-01-01T12:00:00Z,-50.0,123.75,0.9544678
2050-01-01T12:00:00Z,-50.0,125.625,0.92141724
2050-01-01T12:00:00Z,-50.0,127.5,0.8904724
2050-01-01T12:00:00Z,-50.0,129.375,0.86932373
2050-01-01T12:00:00Z,-50.0,131.25,0.8635254
2050-01-01T12:00:00Z,-50.0,133.125,0.8635559
2050-01-01T12:00:00Z,-50.0,135.0,0.8554077
2050-01-01T12:00:00Z,-50.0,136.875,0.8451233
2050-01-01T12:00:00Z,-50.0,138.75,0.83340454
2050-01-01T12:00:00Z,-50.0,140.625,0.82928467
2050-01-01T12:00:00Z,-50.0,142.5,0.85839844
2050-01-01T12:00:00Z,-50.0,144.375,0.91082764
2050-01-01T12:00:00Z,-50.0,146.25,0.94403076
2050-01-01T12:00:00Z,-50.0,148.125,0.94229126
2050-01-01T12:00:00Z,-50.0,150.0,0.9328003
2050-01-01T12:00:00Z,-50.0,151.875,0.9430542
2050-01-01T12:00:00Z,-50.0,153.75,0.96139526
2050-01-01T12:00:00Z,-50.0,155.625,0.97631836
2050-01-01T12:00:00Z,-50.0,157.5,0.99005127
2050-01-01T12:00:00Z,-50.0,159.375,1.0054016
2050-01-01T12:00:00Z,-50.0,161.25,1.018158
2050-01-01T12:00:00Z,-50.0,163.125,1.029419
2050-01-01T12:00:00Z,-50.0,165.0,1.0551758
2050-01-01T12:00:00Z,-50.0,166.875,1.0794678
2050-01-01T12:00:00Z,-50.0,168.75,1.0518494
2050-01-01T12:00:00Z,-50.0,170.625,1.0409546
2050-01-01T12:00:00Z,-50.0,172.5,1.0426941
2050-01-01T12:00:00Z,-50.0,174.375,1.0289307
2050-01-01T12:00:00Z,-50.0,176.25,1.0180969
2050-01-01T12:00:00Z,-50.0,178.125,1.0112305
2050-01-01T12:00:00Z,-50.0,180.0,1.0030212
2050-01-01T12:00:00Z,-48.75,90.0,1.2139893
2050-01-01T12:00:00Z,-48.75,91.875,1.2231445
2050-01-01T12:00:00Z,-48.75,93.75,1.2580261
2050-01-01T12:00:00Z,-48.75,95.625,1.2938538
2050-01-01T12:00:00Z,-48.75,97.5,1.3189392
2050-01-01T12:00:00Z,-48.75,99.375,1.3275757
2050-01-01T12:00:00Z,-48.75,101.25,1.3248291
2050-01-01T12:00:00Z,-48.75,103.125,1.3104858
2050-01-01T12:00:00Z,-48.75,105.0,1.2970886
2050-01-01T12:00:00Z,-48.75,106.875,1.2789001
2050-01-01T12:00:00Z,-48.75,108.75,1.2440491
2050-01-01T12:00:00Z,-48.75,110.625,1.1923523
2050-01-01T12:00:00Z,-48.75,112.5,1.1370544
2050-01-01T12:00:00Z,-48.75,114.375,1.0917969
2050-01-01T12:00:00Z,-48.75,116.25,1.0517883
2050-01-01T12:00:00Z,-48.75,118.125,1.0197754
