time,latitude,longitude,tas_annual
UTC,degrees_north,degrees_east,K
2030-01-01T12:00:00Z,-48.75,170.625,0.5110779
2030-01-01T12:00:00Z,-48.75,172.5,0.5214844
2030-01-01T12:00:00Z,-48.75,174.375,0.52560425
2030-01-01T12:00:00Z,-48.75,176.25,0.5227661
2030-01-01T12:00:00Z,-48.75,178.125,0.51712036
2030-01-01T12:00:00Z,-48.75,180.0,0.50997925
2030-01-01T12:00:00Z,-47.5,90.0,0.6206665
2030-01-01T12:00:00Z,-47.5,91.875,0.6314697
2030-01-01T12:00:00Z,-47.5,93.75,0.6434326
2030-01-01T12:00:00Z,-47.5,95.625,0.64675903
2030-01-01T12:00:00Z,-47.5,97.5,0.6418762
2030-01-01T12:00:00Z,-47.5,99.375,0.6346741
2030-01-01T12:00:00Z,-47.5,101.25,0.6303711
2030-01-01T12:00:00Z,-47.5,103.125,0.6229553
2030-01-01T12:00:00Z,-47.5,105.0,0.6141052
2030-01-01T12:00:00Z,-47.5,106.875,0.5991516
2030-01-01T12:00:00Z,-47.5,108.75,0.5751953
2030-01-01T12:00:00Z,-47.5,110.625,0.54763794
2030-01-01T12:00:00Z,-47.5,112.5,0.52056885
2030-01-01T12:00:00Z,-47.5,114.375,0.50079346
2030-01-01T12:00:00Z,-47.5,116.25,0.4831543
2030-01-01T12:00:00Z,-47.5,118.125,0.46929932
2030-01-01T12:00:00Z,-47.5,120.0,0.4567871
2030-01-01T12:00:00Z,-47.5,121.875,0.442688
2030-01-01T12:00:00Z,-47.5,123.75,0.4369812
2030-01-01T12:00:00Z,-47.5,125.625,0.43151855
2030-01-01T12:00:00Z,-47.5,127.5,0.42843628
2030-01-01T12:00:00Z,-47.5,129.375,0.42630005
2030-01-01T12:00:00Z,-47.5,131.25,0.4338379
2030-01-01T12:00:00Z,-47.5,133.125,0.4463501
2030-01-01T12:00:00Z,-47.5,135.0,0.45663452
2030-01-01T12:00:00Z,-47.5,136.875,0.46362305
2030-01-01T12:00:00Z,-47.5,138.75,0.46920776
2030-01-01T12:00:00Z,-47.5,140.625,0.48486328
2030-01-01T12:00:00Z,-47.5,142.5,0.5300598
2030-01-01T12:00:00Z,-47.5,144.375,0.5860596
2030-01-01T12:00:00Z,-47.5,146.25,0.63479614
2030-01-01T12:00:00Z,-47.5,148.125,0.65179443
2030-01-01T12:00:00Z,-47.5,150.0,0.6480713
2030-01-01T12:00:00Z,-47.5,151.875,0.6334839
2030-01-01T12:00:00Z,-47.5,153.75,0.61880493
2030-01-01T12:00:00Z,-47.5,155.625,0.6069946
2030-01-01T12:00:00Z,-47.5,157.5,0.601532
2030-01-01T12:00:00Z,-47.5,159.375,0.5891113
2030-01-01T12:00:00Z,-47.5,161.25,0.57406616
2030-01-01T12:00:00Z,-47.5,163.125,0.5718384
2030-01-01T12:00:00Z,-47.5,165.0,0.6060486
2030-01-01T12:00:00Z,-47.5,166.875,0.61383057
2030-01-01T12:00:00Z,-47.5,168.75,0.5899353
2030-01-01T12:00:00Z,-47.5,170.625,0.5625305
2030-01-01T12:00:00Z,-47.5,172.5,0.5640259
2030-01-01T12:00:00Z,-47.5,174.375,0.5588989
2030-01-01T12:00:00Z,-47.5,176.25,0.55578613
2030-01-01T12:00:00Z,-47.5,178.125,0.5571289
2030-01-01T12:00:00Z,-47.5,180.0,0.5569153
2030-01-01T12:00:00Z,-46.25,90.0,0.6517639
2030-01-01T12:00:00Z,-46.25,91.875,0.65667725
2030-01-01T12:00:00Z,-46.25,93.75,0.6612549
2030-01-01T12:00:00Z,-46.25,95.625,0.65719604
2030-01-01T12:00:00Z,-46.25,97.5,0.64630127
2030-01-01T12:00:00Z,-46.25,99.375,0.63601685
2030-01-01T12:00:00Z,-46.25,101.25,0.62323
2030-01-01T12:00:00Z,-46.25,103.125,0.6104126
2030-01-01T12:00:00Z,-46.25,105.0,0.59381104
2030-01-01T12:00:00Z,-46.25,106.875,0.57418823
2030-01-01T12:00:00Z,-46.25,108.75,0.55062866
2030-01-01T12:00:00Z,-46.25,110.625,0.52563477
2030-01-01T12:00:00Z,-46.25,112.5,0.5024414
2030-01-01T12:00:00Z,-46.25,114.375,0.48672485
2030-01-01T12:00:00Z,-46.25,116.25,0.4744873
2030-01-01T12:00:00Z,-46.25,118.125,0.46655273
2030-01-01T12:00:00Z,-46.25,120.0,0.45690918
2030-01-01T12:00:00Z,-46.25,121.875,0.44662476
2030-01-01T12:00:00Z,-46.25,123.75,0.44247437
2030-01-01T12:00:00Z,-46.25,125.625,0.44152832
2030-01-01T12:00:00Z,-46.25,127.5,0.44274902
2030-01-01T12:00:00Z,-46.25,129.375,0.44641113
2030-01-01T12:00:00Z,-46.25,131.25,0.4570923
2030-01-01T12:00:00Z,-46.25,133.125,0.4694519
2030-01-01T12:00:00Z,-46.25,135.0,0.481781
2030-01-01T12:00:00Z,-46.25,136.875,0.48712158
2030-01-01T12:00:00Z,-46.25,138.75,0.4920349
2030-01-01T12:00:00Z,-46.25,140.625,0.51867676
2030-01-01T12:00:00Z,-46.25,142.5,0.58377075
2030-01-01T12:00:00Z,-46.25,144.375,0.6645508
2030-01-01T12:00:00Z,-46.25,146.25,0.7320862
2030-01-01T12:00:00Z,-46.25,148.125,0.7758789
2030-01-01T12:00:00Z,-46.25,150.0,0.7803345
2030-01-01T12:00:00Z,-46.25,151.875,0.73550415
2030-01-01T12:00:00Z,-46.25,153.75,0.68859863
2030-01-01T12:00:00Z,-46.25,155.625,0.66586304
2030-01-01T12:00:00Z,-46.25,157.5,0.6541443
2030-01-01T12:00:00Z,-46.25,159.375,0.6378784
2030-01-01T12:00:00Z,-46.25,161.25,0.6201782
2030-01-01T12:00:00Z,-46.25,163.125,0.6213074
2030-01-01T12:00:00Z,-46.25,165.0,0.65301514
2030-01-01T12:00:00Z,-46.25,166.875,0.69659424
2030-01-01T12:00:00Z,-46.25,168.75,0.77090454
