time,latitude,longitude,tasmax_annual
UTC,degrees_north,degrees_east,K
2050-01-01T12:00:00Z,-46.25,103.125,1.1673584
2050-01-01T12:00:00Z,-46.25,105.0,1.1273804
2050-01-01T12:00:00Z,-46.25,106.875,1.0917969
2050-01-01T12:00:00Z,-46.25,108.75,1.0466919
2050-01-01T12:00:00Z,-46.25,110.625,0.98779297
2050-01-01T12:00:00Z,-46.25,112.5,0.9328308
2050-01-01T12:00:00Z,-46.25,114.375,0.9029846
2050-01-01T12:00:00Z,-46.25,116.25,0.881958
2050-01-01T12:00:00Z,-46.25,118.125,0.85546875
2050-01-01T12:00:00Z,-46.25,120.0,0.8105774
2050-01-01T12:00:00Z,-46.25,121.875,0.7764282
2050-01-01T12:00:00Z,-46.25,123.75,0.7730408
2050-01-01T12:00:00Z,-46.25,125.625,0.76348877
2050-01-01T12:00:00Z,-46.25,127.5,0.75772095
2050-01-01T12:00:00Z,-46.25,129.375,0.75115967
2050-01-01T12:00:00Z,-46.25,131.25,0.756958
2050-01-01T12:00:00Z,-46.25,133.125,0.7607422
2050-01-01T12:00:00Z,-46.25,135.0,0.76394653
2050-01-01T12:00:00Z,-46.25,136.875,0.7735596
2050-01-01T12:00:00Z,-46.25,138.75,0.80178833
2050-01-01T12:00:00Z,-46.25,140.625,0.8985596
2050-01-01T12:00:00Z,-46.25,142.5,1.1106873
2050-01-01T12:00:00Z,-46.25,144.375,1.3384094
2050-01-01T12:00:00Z,-46.25,146.25,1.5393066
2050-01-01T12:00:00Z,-46.25,148.125,1.6825867
2050-01-01T12:00:00Z,-46.25,150.0,1.7024231
2050-01-01T12:00:00Z,-46.25,151.875,1.5946655
2050-01-01T12:00:00Z,-46.25,153.75,1.4657898
2050-01-01T12:00:00Z,-46.25,155.625,1.395752
2050-01-01T12:00:00Z,-46.25,157.5,1.3658752
2050-01-01T12:00:00Z,-46.25,159.375,1.3485718
2050-01-01T12:00:00Z,-46.25,161.25,1.3294373
2050-01-01T12:00:00Z,-46.25,163.125,1.3657532
2050-01-01T12:00:00Z,-46.25,165.0,1.4585571
2050-01-01T12:00:00Z,-46.25,166.875,1.5453186
2050-01-01T12:00:00Z,-46.25,168.75,1.5932617
2050-01-01T12:00:00Z,-46.25,170.625,1.4296875
2050-01-01T12:00:00Z,-46.25,172.5,1.3522034
2050-01-01T12:00:00Z,-46.25,174.375,1.3251648
2050-01-01T12:00:00Z,-46.25,176.25,1.303772
2050-01-01T12:00:00Z,-46.25,178.125,1.305603
2050-01-01T12:00:00Z,-46.25,180.0,1.3039246
2050-01-01T12:00:00Z,-45.0,90.0,1.2159729
2050-01-01T12:00:00Z,-45.0,91.875,1.2175903
2050-01-01T12:00:00Z,-45.0,93.75,1.2177429
2050-01-01T12:00:00Z,-45.0,95.625,1.1933899
2050-01-01T12:00:00Z,-45.0,97.5,1.1616516
2050-01-01T12:00:00Z,-45.0,99.375,1.1229248
2050-01-01T12:00:00Z,-45.0,101.25,1.0899963
2050-01-01T12:00:00Z,-45.0,103.125,1.0556641
2050-01-01T12:00:00Z,-45.0,105.0,1.0241394
2050-01-01T12:00:00Z,-45.0,106.875,0.99508667
2050-01-01T12:00:00Z,-45.0,108.75,0.958313
2050-01-01T12:00:00Z,-45.0,110.625,0.9199524
2050-01-01T12:00:00Z,-45.0,112.5,0.89068604
2050-01-01T12:00:00Z,-45.0,114.375,0.86361694
2050-01-01T12:00:00Z,-45.0,116.25,0.8406067
2050-01-01T12:00:00Z,-45.0,118.125,0.8074341
2050-01-01T12:00:00Z,-45.0,120.0,0.7808838
2050-01-01T12:00:00Z,-45.0,121.875,0.7568054
2050-01-01T12:00:00Z,-45.0,123.75,0.7579651
2050-01-01T12:00:00Z,-45.0,125.625,0.75805664
2050-01-01T12:00:00Z,-45.0,127.5,0.75878906
2050-01-01T12:00:00Z,-45.0,129.375,0.7657776
2050-01-01T12:00:00Z,-45.0,131.25,0.7731323
2050-01-01T12:00:00Z,-45.0,133.125,0.7879944
2050-01-01T12:00:00Z,-45.0,135.0,0.79782104
2050-01-01T12:00:00Z,-45.0,136.875,0.79055786
2050-01-01T12:00:00Z,-45.0,138.75,0.8123779
2050-01-01T12:00:00Z,-45.0,140.625,0.9762268
2050-01-01T12:00:00Z,-45.0,142.5,1.2069702
2050-01-01T12:00:00Z,-45.0,144.375,1.3588257
2050-01-01T12:00:00Z,-45.0,146.25,1.5761719
2050-01-01T12:00:00Z,-45.0,148.125,1.8536072
2050-01-01T12:00:00Z,-45.0,150.0,1.9945068
2050-01-01T12:00:00Z,-45.0,151.875,1.8920288
2050-01-01T12:00:00Z,-45.0,153.75,1.6649475
2050-01-01T12:00:00Z,-45.0,155.625,1.5385437
2050-01-01T12:00:00Z,-45.0,157.5,1.5053406
2050-01-01T12:00:00Z,-45.0,159.375,1.4795837
2050-01-01T12:00:00Z,-45.0,161.25,1.4413757
2050-01-01T12:00:00Z,-45.0,163.125,1.4498596
2050-01-01T12:00:00Z,-45.0,165.0,1.5258179
2050-01-01T12:00:00Z,-45.0,166.875,1.6306763
2050-01-01T12:00:00Z,-45.0,168.75,1.7523804
2050-01-01T12:00:00Z,-45.0,170.625,1.7512207
2050-01-01T12:00:00Z,-45.0,172.5,1.4942017
2050-01-01T12:00:00Z,-45.0,174.375,1.4269714
2050-01-01T12:00:00Z,-45.0,176.25,1.4061279
2050-01-01T12:00:00Z,-45.0,178.125,1.4000244
2050-01-01T12:00:00Z,-45.0,180.0,1.3914795
2050-01-01T12:00:00Z,-43.75,90.0,1.1544495
2050-01-01T12:00:00Z,-43.75,91.875,1.1431885
2050-01-01T12:00:00Z,-43.75,93.75,1.114502
2050-01-01T12:00:00Z,-43.75,95.625,1.0814514
2050-01-01T12:00:00Z,-43.75,97.5,1.0476379
2050-01-01T12:00:00Z,-43.75,99.375,1.0213013
2050-01-01T12:00:00Z,-43.75,101.25,0.99835205
2050-01-01T12:00:00Z,-43.75,103.125,0.9784241
2050-01-01T12:00:00Z,-43.75,105.0,0.95581055
2050-01-01T12:00:00Z,-43.75,106.875,0.93167114
2050-01-01T12:00:00Z,-43.75,108.75,0.9065552
2050-01-01T12:00:00Z,-43.75,110.625,0.8740845
2050-01-01T12:00:00Z,-43.75,112.5,0.8503723
2050-01-01T12:00:00Z,-43.75,114.375,0.8286133
2050-01-01T12:00:00Z,-43.75,116.25,0.8154602
2050-01-01T12:00:00Z,-43.75,118.125,0.7937012
2050-01-01T12:00:00Z,-43.75,120.0,0.7758789
2050-01-01T12:00:00Z,-43.75,121.875,0.77023315
2050-01-01T12:00:00Z,-43.75,123.75,0.7703552
2050-01-01T12:00:00Z,-43.75,125.625,0.7789612
2050-01-01T12:00:00Z,-43.75,127.5,0.79104614
2050-01-01T12:00:00Z,-43.75,129.375,0.79956055
2050-01-01T12:00:00Z,-43.75,131.25,0.82250977
2050-01-01T12:00:00Z,-43.75,133.125,0.8428345
2050-01-01T12:00:00Z,-43.75,135.0,0.82177734
2050-01-01T12:00:00Z,-43.75,136.875,0.7537842
2050-01-01T12:00:00Z,-43.75,138.75,0.7850342
2050-01-01T12:00:00Z,-43.75,140.625,0.95285034
2050-01-01T12:00:00Z,-43.75,142.5,1.1201477
2050-01-01T12:00:00Z,-43.75,144.375,1.2037964
2050-01-01T12:00:00Z,-43.75,146.25,1.4424438
2050-01-01T12:00:00Z,-43.75,148.125,1.7980042
2050-01-01T12:00:00Z,-43.75,150.0,2.077423
2050-01-01T12:00:00Z,-43.75,151.875,2.092041
2050-01-01T12:00:00Z,-43.75,153.75,1.8285828
2050-01-01T12:00:00Z,-43.75,155.625,1.6386414
2050-01-01T12:00:00Z,-43.75,157.5,1.6063538
2050-01-01T12:00:00Z,-43.75,159.375,1.5802917
2050-01-01T12:00:00Z,-43.75,161.25,1.5265808
2050-01-01T12:00:00Z,-43.75,163.125,1.5027161
2050-01-01T12:00:00Z,-43.75,165.0,1.5626221
2050-01-01T12:00:00Z,-43.75,166.875,1.6381836
2050-01-01T12:00:00Z,-43.75,168.75,1.7523499
2050-01-01T12:00:00Z,-43.75,170.625,1.8338623
2050-01-01T12:00:00Z,-43.75,172.5,1.7488403
2050-01-01T12:00:00Z,-43.75,174.375,1.5007324
2050-01-01T12:00:00Z,-43.75,176.25,1.4652405
2050-01-01T12:00:00Z,-43.75,178.125,1.4775696
2050-01-01T12:00:00Z,-43.75,180.0,1.470581
2050-01-01T12:00:00Z,-42.5,90.0,1.0698242
