time,latitude,longitude,tasmin_annual
UTC,degrees_north,degrees_east,K
2030-01-01T12:00:00Z,-42.5,120.0,0.52993774
2030-01-01T12:00:00Z,-42.5,121.875,0.52667236
2030-01-01T12:00:00Z,-42.5,123.75,0.524292
2030-01-01T12:00:00Z,-42.5,125.625,0.5322876
2030-01-01T12:00:00Z,-42.5,127.5,0.5463257
2030-01-01T12:00:00Z,-42.5,129.375,0.5613098
2030-01-01T12:00:00Z,-42.5,131.25,0.5722046
2030-01-01T12:00:00Z,-42.5,133.125,0.55874634
2030-01-01T12:00:00Z,-42.5,135.0,0.5227051
2030-01-01T12:00:00Z,-42.5,136.875,0.47732544
2030-01-01T12:00:00Z,-42.5,138.75,0.4873352
2030-01-01T12:00:00Z,-42.5,140.625,0.53604126
2030-01-01T12:00:00Z,-42.5,142.5,0.58825684
2030-01-01T12:00:00Z,-42.5,144.375,0.6322937
2030-01-01T12:00:00Z,-42.5,146.25,0.79119873
2030-01-01T12:00:00Z,-42.5,148.125,0.8866272
2030-01-01T12:00:00Z,-42.5,150.0,0.9600525
2030-01-01T12:00:00Z,-42.5,151.875,0.97906494
2030-01-01T12:00:00Z,-42.5,153.75,0.87124634
2030-01-01T12:00:00Z,-42.5,155.625,0.80404663
2030-01-01T12:00:00Z,-42.5,157.5,0.79663086
2030-01-01T12:00:00Z,-42.5,159.375,0.7755127
2030-01-01T12:00:00Z,-42.5,161.25,0.7319336
2030-01-01T12:00:00Z,-42.5,163.125,0.6754761
2030-01-01T12:00:00Z,-42.5,165.0,0.68359375
2030-01-01T12:00:00Z,-42.5,166.875,0.7199402
2030-01-01T12:00:00Z,-42.5,168.75,0.77059937
2030-01-01T12:00:00Z,-42.5,170.625,0.8293762
2030-01-01T12:00:00Z,-42.5,172.5,0.8609619
2030-01-01T12:00:00Z,-42.5,174.375,0.7461853
2030-01-01T12:00:00Z,-42.5,176.25,0.71469116
2030-01-01T12:00:00Z,-42.5,178.125,0.7236328
2030-01-01T12:00:00Z,-42.5,180.0,0.7440796
2030-01-01T12:00:00Z,-41.25,90.0,0.61813354
2030-01-01T12:00:00Z,-41.25,91.875,0.61447144
2030-01-01T12:00:00Z,-41.25,93.75,0.6099243
2030-01-01T12:00:00Z,-41.25,95.625,0.6109619
2030-01-01T12:00:00Z,-41.25,97.5,0.61050415
2030-01-01T12:00:00Z,-41.25,99.375,0.60580444
2030-01-01T12:00:00Z,-41.25,101.25,0.6055298
2030-01-01T12:00:00Z,-41.25,103.125,0.5961304
2030-01-01T12:00:00Z,-41.25,105.0,0.59313965
2030-01-01T12:00:00Z,-41.25,106.875,0.58483887
2030-01-01T12:00:00Z,-41.25,108.75,0.5757446
2030-01-01T12:00:00Z,-41.25,110.625,0.56762695
2030-01-01T12:00:00Z,-41.25,112.5,0.5694885
2030-01-01T12:00:00Z,-41.25,114.375,0.56155396
2030-01-01T12:00:00Z,-41.25,116.25,0.554657
2030-01-01T12:00:00Z,-41.25,118.125,0.5498047
2030-01-01T12:00:00Z,-41.25,120.0,0.54867554
2030-01-01T12:00:00Z,-41.25,121.875,0.55340576
2030-01-01T12:00:00Z,-41.25,123.75,0.55856323
2030-01-01T12:00:00Z,-41.25,125.625,0.5756836
2030-01-01T12:00:00Z,-41.25,127.5,0.59198
2030-01-01T12:00:00Z,-41.25,129.375,0.59262085
2030-01-01T12:00:00Z,-41.25,131.25,0.57943726
2030-01-01T12:00:00Z,-41.25,133.125,0.55789185
2030-01-01T12:00:00Z,-41.25,135.0,0.5194092
2030-01-01T12:00:00Z,-41.25,136.875,0.499115
2030-01-01T12:00:00Z,-41.25,138.75,0.52508545
2030-01-01T12:00:00Z,-41.25,140.625,0.56622314
2030-01-01T12:00:00Z,-41.25,142.5,0.60491943
2030-01-01T12:00:00Z,-41.25,144.375,0.63916016
2030-01-01T12:00:00Z,-41.25,146.25,0.846405
2030-01-01T12:00:00Z,-41.25,148.125,0.87423706
2030-01-01T12:00:00Z,-41.25,150.0,0.9269409
2030-01-01T12:00:00Z,-41.25,151.875,0.9741516
2030-01-01T12:00:00Z,-41.25,153.75,0.8926697
2030-01-01T12:00:00Z,-41.25,155.625,0.8206787
2030-01-01T12:00:00Z,-41.25,157.5,0.8147278
2030-01-01T12:00:00Z,-41.25,159.375,0.79870605
2030-01-01T12:00:00Z,-41.25,161.25,0.75076294
2030-01-01T12:00:00Z,-41.25,163.125,0.68774414
2030-01-01T12:00:00Z,-41.25,165.0,0.6856384
2030-01-01T12:00:00Z,-41.25,166.875,0.72735596
2030-01-01T12:00:00Z,-41.25,168.75,0.7796936
2030-01-01T12:00:00Z,-41.25,170.625,0.8170166
2030-01-01T12:00:00Z,-41.25,172.5,0.8623352
2030-01-01T12:00:00Z,-41.25,174.375,0.8933716
2030-01-01T12:00:00Z,-41.25,176.25,0.83081055
2030-01-01T12:00:00Z,-41.25,178.125,0.79034424
2030-01-01T12:00:00Z,-41.25,180.0,0.8043213
2030-01-01T12:00:00Z,-40.0,90.0,0.60635376
2030-01-01T12:00:00Z,-40.0,91.875,0.61026
2030-01-01T12:00:00Z,-40.0,93.75,0.61273193
2030-01-01T12:00:00Z,-40.0,95.625,0.6210327
2030-01-01T12:00:00Z,-40.0,97.5,0.6253662
2030-01-01T12:00:00Z,-40.0,99.375,0.6347656
2030-01-01T12:00:00Z,-40.0,101.25,0.63497925
2030-01-01T12:00:00Z,-40.0,103.125,0.6275635
2030-01-01T12:00:00Z,-40.0,105.0,0.6253357
2030-01-01T12:00:00Z,-40.0,106.875,0.611145
2030-01-01T12:00:00Z,-40.0,108.75,0.6018982
2030-01-01T12:00:00Z,-40.0,110.625,0.5935364
2030-01-01T12:00:00Z,-40.0,112.5,0.5939636
2030-01-01T12:00:00Z,-40.0,114.375,0.5857239
2030-01-01T12:00:00Z,-40.0,116.25,0.5786438
2030-01-01T12:00:00Z,-40.0,118.125,0.5743103
2030-01-01T12:00:00Z,-40.0,120.0,0.58654785
2030-01-01T12:00:00Z,-40.0,121.875,0.60009766
2030-01-01T12:00:00Z,-40.0,123.75,0.6121216
2030-01-01T12:00:00Z,-40.0,125.625,0.62490845
2030-01-01T12:00:00Z,-40.0,127.5,0.6224365
2030-01-01T12:00:00Z,-40.0,129.375,0.6001282
2030-01-01T12:00:00Z,-40.0,131.25,0.5757446
2030-01-01T12:00:00Z,-40.0,133.125,0.56048584
2030-01-01T12:00:00Z,-40.0,135.0,0.5508728
2030-01-01T12:00:00Z,-40.0,136.875,0.55322266
2030-01-01T12:00:00Z,-40.0,138.75,0.57992554
2030-01-01T12:00:00Z,-40.0,140.625,0.60202026
2030-01-01T12:00:00Z,-40.0,142.5,0.61221313
2030-01-01T12:00:00Z,-40.0,144.375,0.5963745
2030-01-01T12:00:00Z,-40.0,146.25,0.66226196
2030-01-01T12:00:00Z,-40.0,148.125,0.7592468
2030-01-01T12:00:00Z,-40.0,150.0,0.90734863
2030-01-01T12:00:00Z,-40.0,151.875,0.95214844
2030-01-01T12:00:00Z,-40.0,153.75,0.8730469
2030-01-01T12:00:00Z,-40.0,155.625,0.81851196
2030-01-01T12:00:00Z,-40.0,157.5,0.81170654
