time,latitude,longitude,pr_annual
UTC,degrees_north,degrees_east,Percent change
2090-01-01T12:00:00Z,-46.25,123.75,-8.859492
2090-01-01T12:00:00Z,-46.25,125.625,-10.709339
2090-01-01T12:00:00Z,-46.25,127.5,-10.090324
2090-01-01T12:00:00Z,-46.25,129.375,-9.32529
2090-01-01T12:00:00Z,-46.25,131.25,-7.491004
2090-01-01T12:00:00Z,-46.25,133.125,-6.8136873
2090-01-01T12:00:00Z,-46.25,135.0,-7.0985885
2090-01-01T12:00:00Z,-46.25,136.875,-6.8171153
2090-01-01T12:00:00Z,-46.25,138.75,-3.675052
2090-01-01T12:00:00Z,-46.25,140.625,4.471296
2090-01-01T12:00:00Z,-46.25,142.5,14.550784
2090-01-01T12:00:00Z,-46.25,144.375,26.705595
2090-01-01T12:00:00Z,-46.25,146.25,35.43072
2090-01-01T12:00:00Z,-46.25,148.125,37.40605
2090-01-01T12:00:00Z,-46.25,150.0,20.941704
2090-01-01T12:00:00Z,-46.25,151.875,3.1490586
2090-01-01T12:00:00Z,-46.25,153.75,-4.625378
2090-01-01T12:00:00Z,-46.25,155.625,-2.7326696
2090-01-01T12:00:00Z,-46.25,157.5,3.053456
2090-01-01T12:00:00Z,-46.25,159.375,5.967185
2090-01-01T12:00:00Z,-46.25,161.25,10.98302
2090-01-01T12:00:00Z,-46.25,163.125,16.067554
2090-01-01T12:00:00Z,-46.25,165.0,24.67496
2090-01-01T12:00:00Z,-46.25,166.875,15.353273
2090-01-01T12:00:00Z,-46.25,168.75,3.7268944
2090-01-01T12:00:00Z,-46.25,170.625,-5.328668
2090-01-01T12:00:00Z,-46.25,172.5,-3.867127
2090-01-01T12:00:00Z,-46.25,174.375,-3.0986266
2090-01-01T12:00:00Z,-46.25,176.25,2.8136184
2090-01-01T12:00:00Z,-46.25,178.125,2.4256177
2090-01-01T12:00:00Z,-46.25,180.0,1.8587965
2090-01-01T12:00:00Z,-45.0,90.0,4.9459357
2090-01-01T12:00:00Z,-45.0,91.875,3.7667327
2090-01-01T12:00:00Z,-45.0,93.75,3.3491006
2090-01-01T12:00:00Z,-45.0,95.625,3.4059436
2090-01-01T12:00:00Z,-45.0,97.5,2.9060025
2090-01-01T12:00:00Z,-45.0,99.375,1.1825191
2090-01-01T12:00:00Z,-45.0,101.25,-2.2427394
2090-01-01T12:00:00Z,-45.0,103.125,-4.6194906
2090-01-01T12:00:00Z,-45.0,105.0,-5.1054773
2090-01-01T12:00:00Z,-45.0,106.875,-6.7206693
2090-01-01T12:00:00Z,-45.0,108.75,-7.680168
2090-01-01T12:00:00Z,-45.0,110.625,-8.77787
2090-01-01T12:00:00Z,-45.0,112.5,-10.1198635
2090-01-01T12:00:00Z,-45.0,114.375,-9.189733
2090-01-01T12:00:00Z,-45.0,116.25,-9.9411545
2090-01-01T12:00:00Z,-45.0,118.125,-11.660127
2090-01-01T12:00:00Z,-45.0,120.0,-13.529293
2090-01-01T12:00:00Z,-45.0,121.875,-14.003979
2090-01-01T12:00:00Z,-45.0,123.75,-14.972821
2090-01-01T12:00:00Z,-45.0,125.625,-15.474416
2090-01-01T12:00:00Z,-45.0,127.5,-13.70428
2090-01-01T12:00:00Z,-45.0,129.375,-11.158565
2090-01-01T12:00:00Z,-45.0,131.25,-11.108127
2090-01-01T12:00:00Z,-45.0,133.125,-11.030208
2090-01-01T12:00:00Z,-45.0,135.0,-10.535429
2090-01-01T12:00:00Z,-45.0,136.875,-8.767508
2090-01-01T12:00:00Z,-45.0,138.75,0.60013515
2090-01-01T12:00:00Z,-45.0,140.625,13.3121805
2090-01-01T12:00:00Z,-45.0,142.5,21.63735
2090-01-01T12:00:00Z,-45.0,144.375,27.379728
2090-01-01T12:00:00Z,-45.0,146.25,33.320435
2090-01-01T12:00:00Z,-45.0,148.125,50.71771
2090-01-01T12:00:00Z,-45.0,150.0,59.345406
2090-01-01T12:00:00Z,-45.0,151.875,32.30277
2090-01-01T12:00:00Z,-45.0,153.75,2.6032498
2090-01-01T12:00:00Z,-45.0,155.625,-0.8964217
2090-01-01T12:00:00Z,-45.0,157.5,2.5479922
2090-01-01T12:00:00Z,-45.0,159.375,9.155067
2090-01-01T12:00:00Z,-45.0,161.25,10.934703
2090-01-01T12:00:00Z,-45.0,163.125,10.467311
2090-01-01T12:00:00Z,-45.0,165.0,17.071133
2090-01-01T12:00:00Z,-45.0,166.875,19.28598
2090-01-01T12:00:00Z,-45.0,168.75,6.2486277
2090-01-01T12:00:00Z,-45.0,170.625,-7.034121
2090-01-01T12:00:00Z,-45.0,172.5,-11.113811
2090-01-01T12:00:00Z,-45.0,174.375,-6.9620204
2090-01-01T12:00:00Z,-45.0,176.25,-1.0648222
2090-01-01T12:00:00Z,-45.0,178.125,-2.2143865
2090-01-01T12:00:00Z,-45.0,180.0,-5.0558004
2090-01-01T12:00:00Z,-43.75,90.0,-0.1452374
2090-01-01T12:00:00Z,-43.75,91.875,-1.2620561
2090-01-01T12:00:00Z,-43.75,93.75,-3.3773167
2090-01-01T12:00:00Z,-43.75,95.625,-4.371119
2090-01-01T12:00:00Z,-43.75,97.5,-6.652061
2090-01-01T12:00:00Z,-43.75,99.375,-9.072767
2090-01-01T12:00:00Z,-43.75,101.25,-10.877439
2090-01-01T12:00:00Z,-43.75,103.125,-11.417289
2090-01-01T12:00:00Z,-43.75,105.0,-12.78615
2090-01-01T12:00:00Z,-43.75,106.875,-14.093679
2090-01-01T12:00:00Z,-43.75,108.75,-14.662679
2090-01-01T12:00:00Z,-43.75,110.625,-14.597501
2090-01-01T12:00:00Z,-43.75,112.5,-14.697244
2090-01-01T12:00:00Z,-43.75,114.375,-14.392636
2090-01-01T12:00:00Z,-43.75,116.25,-16.36147
2090-01-01T12:00:00Z,-43.75,118.125,-17.482555
2090-01-01T12:00:00Z,-43.75,120.0,-18.148485
2090-01-01T12:00:00Z,-43.75,121.875,-18.353386
2090-01-01T12:00:00Z,-43.75,123.75,-18.172232
2090-01-01T12:00:00Z,-43.75,125.625,-16.841702
2090-01-01T12:00:00Z,-43.75,127.5,-13.683746
2090-01-01T12:00:00Z,-43.75,129.375,-13.915629
2090-01-01T12:00:00Z,-43.75,131.25,-15.667293
2090-01-01T12:00:00Z,-43.75,133.125,-15.1872225
2090-01-01T12:00:00Z,-43.75,135.0,-14.618732
2090-01-01T12:00:00Z,-43.75,136.875,-10.764706
2090-01-01T12:00:00Z,-43.75,138.75,-1.4238782
2090-01-01T12:00:00Z,-43.75,140.625,6.440022
2090-01-01T12:00:00Z,-43.75,142.5,7.5472164
2090-01-01T12:00:00Z,-43.75,144.375,9.097267
2090-01-01T12:00:00Z,-43.75,146.25,-3.6375253
2090-01-01T12:00:00Z,-43.75,148.125,16.26178
2090-01-01T12:00:00Z,-43.75,150.0,45.749172
2090-01-01T12:00:00Z,-43.75,151.875,54.437336
2090-01-01T12:00:00Z,-43.75,153.75,13.060045
2090-01-01T12:00:00Z,-43.75,155.625,-1.5558567
2090-01-01T12:00:00Z,-43.75,157.5,4.0282283
2090-01-01T12:00:00Z,-43.75,159.375,8.230674
2090-01-01T12:00:00Z,-43.75,161.25,6.83238
2090-01-01T12:00:00Z,-43.75,163.125,6.649282
2090-01-01T12:00:00Z,-43.75,165.0,8.659072
2090-01-01T12:00:00Z,-43.75,166.875,22.35543
2090-01-01T12:00:00Z,-43.75,168.75,18.90273
2090-01-01T12:00:00Z,-43.75,170.625,-0.7242552
2090-01-01T12:00:00Z,-43.75,172.5,-15.53193
2090-01-01T12:00:00Z,-43.75,174.375,-15.494672
2090-01-01T12:00:00Z,-43.75,176.25,-9.2334795
2090-01-01T12:00:00Z,-43.75,178.125,-4.0281653
2090-01-01T12:00:00Z,-43.75,180.0,-3.8241377
2090-01-01T12:00:00Z,-42.5,90.0,-6.7417593
2090-01-01T12:00:00Z,-42.5,91.875,-8.08252
2090-01-01T12:00:00Z,-42.5,93.75,-8.708007
2090-01-01T12:00:00Z,-42.5,95.625,-9.503212
2090-01-01T12:00:00Z,-42.5,97.5,-11.038088
2090-01-01T12:00:00Z,-42.5,99.375,-13.56141
2090-01-01T12:00:00Z,-42.5,101.25,-14.918244
2090-01-01T12:00:00Z,-42.5,103.125,-15.7876005
2090-01-01T12:00:00Z,-42.5,105.0,-16.138382
2090-01-01T12:00:00Z,-42.5,106.875,-16.003769
2090-01-01T12:00:00Z,-42.5,108.75,-15.52935
2090-01-01T12:00:00Z,-42.5,110.625,-14.811542
2090-01-01T12:00:00Z,-42.5,112.5,-16.100943
2090-01-01T12:00:00Z,-42.5,114.375,-16.838387
2090-01-01T12:00:00Z,-42.5,116.25,-19.58525
2090-01-01T12:00:00Z,-42.5,118.125,-20.084791
2090-01-01T12:00:00Z,-42.5,120.0,-20.436954
2090-01-01T12:00:00Z,-42.5,121.875,-21.868591
2090-01-01T12:00:00Z,-42.5,123.75,-19.575302
2090-01-01T12:00:00Z,-42.5,125.625,-16.763105
2090-01-01T12:00:00Z,-42.5,127.5,-15.625295
2090-01-01T12:00:00Z,-42.5,129.375,-16.20402
2090-01-01T12:00:00Z,-42.5,131.25,-16.574173
2090-01-01T12:00:00Z,-42.5,133.125,-16.42152
2090-01-01T12:00:00Z,-42.5,135.0,-20.348482
2090-01-01T12:00:00Z,-42.5,136.875,-18.106907
2090-01-01T12:00:00Z,-42.5,138.75,-10.778128
2090-01-01T12:00:00Z,-42.5,140.625,-7.6403427
2090-01-01T12:00:00Z,-42.5,142.5,-8.464825
2090-01-01T12:00:00Z,-42.5,144.375,-4.1556354
2090-01-01T12:00:00Z,-42.5,146.25,-20.989918
2090-01-01T12:00:00Z,-42.5,148.125,-13.240266
2090-01-01T12:00:00Z,-42.5,150.0,22.023544
2090-01-01T12:00:00Z,-42.5,151.875,47.793644
2090-01-01T12:00:00Z,-42.5,153.75,19.576843
2090-01-01T12:00:00Z,-42.5,155.625,-3.0160682
2090-01-01T12:00:00Z,-42.5,157.5,0.87644607
2090-01-01T12:00:00Z,-42.5,159.375,9.434858
2090-01-01T12:00:00Z,-42.5,161.25,9.265258
2090-01-01T12:00:00Z,-42.5,163.125,6.881025
2090-01-01T12:00:00Z,-42.5,165.0,12.877313
2090-01-01T12:00:00Z,-42.5,166.875,5.164073
2090-01-01T12:00:00Z,-42.5,168.75,21.894512
2090-01-01T12:00:00Z,-42.5,170.625,16.0762
2090-01-01T12:00:00Z,-42.5,172.5,-10.599496
2090-01-01T12:00:00Z,-42.5,174.375,-20.697718
2090-01-01T12:00:00Z,-42.5,176.25,-10.026446
2090-01-01T12:00:00Z,-42.5,178.125,-8.749084
2090-01-01T12:00:00Z,-42.5,180.0,-6.1269536
2090-01-01T12:00:00Z,-41.25,90.0,-11.511052
2090-01-01T12:00:00Z,-41.25,91.875,-10.457393
2090-01-01T12:00:00Z,-41.25,93.75,-9.611019
2090-01-01T12:00:00Z,-41.25,95.625,-10.71116
2090-01-01T12:00:00Z,-41.25,97.5,-12.279256
2090-01-01T12:00:00Z,-41.25,99.375,-13.627308
2090-01-01T12:00:00Z,-41.25,101.25,-13.158564
2090-01-01T12:00:00Z,-41.25,103.125,-13.293155
2090-01-01T12:00:00Z,-41.25,105.0,-13.013801
2090-01-01T12:00:00Z,-41.25,106.875,-13.260848
2090-01-01T12:00:00Z,-41.25,108.75,-13.456202
2090-01-01T12:00:00Z,-41.25,110.625,-14.577817
2090-01-01T12:00:00Z,-41.25,112.5,-15.474809
2090-01-01T12:00:00Z,-41.25,114.375,-18.271044
2090-01-01T12:00:00Z,-41.25,116.25,-20.739882
2090-01-01T12:00:00Z,-41.25,118.125,-20.80989
2090-01-01T12:00:00Z,-41.25,120.0,-21.289072
2090-01-01T12:00:00Z,-41.25,121.875,-20.532509
2090-01-01T12:00:00Z,-41.25,123.75,-18.214926
2090-01-01T12:00:00Z,-41.25,125.625,-16.014206
2090-01-01T12:00:00Z,-41.25,127.5,-14.616264
2090-01-01T12:00:00Z,-41.25,129.375,-17.84915
2090-01-01T12:00:00Z,-41.25,131.25,-20.500885
2090-01-01T12:00:00Z,-41.25,133.125,-22.185154
2090-01-01T12:00:00Z,-41.25,135.0,-25.82771
2090-01-01T12:00:00Z,-41.25,136.875,-23.875301
2090-01-01T12:00:00Z,-41.25,138.75,-21.161722
2090-01-01T12:00:00Z,-41.25,140.625,-18.577497
2090-01-01T12:00:00Z,-41.25,142.5,-15.995503
2090-01-01T12:00:00Z,-41.25,144.375,-13.48975
2090-01-01T12:00:00Z,-41.25,146.25,-26.964138
2090-01-01T12:00:00Z,-41.25,148.125,-16.220673
2090-01-01T12:00:00Z,-41.25,150.0,15.599737
2090-01-01T12:00:00Z,-41.25,151.875,41.476196
2090-01-01T12:00:00Z,-41.25,153.75,21.924854
2090-01-01T12:00:00Z,-41.25,155.625,0.38671085
2090-01-01T12:00:00Z,-41.25,157.5,1.2765731
2090-01-01T12:00:00Z,-41.25,159.375,9.921355
2090-01-01T12:00:00Z,-41.25,161.25,9.746288
2090-01-01T12:00:00Z,-41.25,163.125,9.274231
2090-01-01T12:00:00Z,-41.25,165.0,7.64366
2090-01-01T12:00:00Z,-41.25,166.875,4.774638
2090-01-01T12:00:00Z,-41.25,168.75,3.8650365
2090-01-01T12:00:00Z,-41.25,170.625,14.939168
2090-01-01T12:00:00Z,-41.25,172.5,4.732328
2090-01-01T12:00:00Z,-41.25,174.375,-5.872346
2090-01-01T12:00:00Z,-41.25,176.25,-8.820386
2090-01-01T12:00:00Z,-41.25,178.125,-9.480182
2090-01-01T12:00:00Z,-41.25,180.0,-8.663568
2090-01-01T12:00:00Z,-40.0,90.0,-6.268785
2090-01-01T12:00:00Z,-40.0,91.875,-5.8033996
2090-01-01T12:00:00Z,-40.0,93.75,-8.68511
2090-01-01T12:00:00Z,-40.0,95.625,-9.197682
2090-01-01T12:00:00Z,-40.0,97.5,-11.192818
2090-01-01T12:00:00Z,-40.0,99.375,-11.274279
2090-01-01T12:00:00Z,-40.0,101.25,-9.566829
2090-01-01T12:00:00Z,-40.0,103.125,-11.202773
2090-01-01T12:00:00Z,-40.0,105.0,-11.530038
2090-01-01T12:00:00Z,-40.0,106.875,-13.435319
2090-01-01T12:00:00Z,-40.0,108.75,-16.102333
2090-01-01T12:00:00Z,-40.0,110.625,-16.866394
2090-01-01T12:00:00Z,-40.0,112.5,-18.465475
2090-01-01T12:00:00Z,-40.0,114.375,-19.908333
