time,latitude,longitude,rsds_annual
UTC,degrees_north,degrees_east,Percent change
2030-01-01T12:00:00Z,-48.75,165.0,-1.0404092
2030-01-01T12:00:00Z,-48.75,166.875,-1.1207132
2030-01-01T12:00:00Z,-48.75,168.75,-0.6117952
2030-01-01T12:00:00Z,-48.75,170.625,-0.18899357
2030-01-01T12:00:00Z,-48.75,172.5,-0.39535853
2030-01-01T12:00:00Z,-48.75,174.375,-0.68702507
2030-01-01T12:00:00Z,-48.75,176.25,-0.7959129
2030-01-01T12:00:00Z,-48.75,178.125,-0.9911237
2030-01-01T12:00:00Z,-48.75,180.0,-0.5886299
2030-01-01T12:00:00Z,-47.5,90.0,-0.13471062
2030-01-01T12:00:00Z,-47.5,91.875,-0.67187566
2030-01-01T12:00:00Z,-47.5,93.75,-1.2646942
2030-01-01T12:00:00Z,-47.5,95.625,-1.1361132
2030-01-01T12:00:00Z,-47.5,97.5,-1.0179917
2030-01-01T12:00:00Z,-47.5,99.375,-0.58047664
2030-01-01T12:00:00Z,-47.5,101.25,-0.20385526
2030-01-01T12:00:00Z,-47.5,103.125,-0.22858849
2030-01-01T12:00:00Z,-47.5,105.0,-0.38754198
2030-01-01T12:00:00Z,-47.5,106.875,-0.67459625
2030-01-01T12:00:00Z,-47.5,108.75,-0.893388
2030-01-01T12:00:00Z,-47.5,110.625,-0.9536483
2030-01-01T12:00:00Z,-47.5,112.5,-0.7804412
2030-01-01T12:00:00Z,-47.5,114.375,-0.43379456
2030-01-01T12:00:00Z,-47.5,116.25,-0.6617402
2030-01-01T12:00:00Z,-47.5,118.125,-0.9051736
2030-01-01T12:00:00Z,-47.5,120.0,-1.0690731
2030-01-01T12:00:00Z,-47.5,121.875,-1.0478724
2030-01-01T12:00:00Z,-47.5,123.75,-1.2984052
2030-01-01T12:00:00Z,-47.5,125.625,-1.4652647
2030-01-01T12:00:00Z,-47.5,127.5,-1.6539242
2030-01-01T12:00:00Z,-47.5,129.375,-1.0631074
2030-01-01T12:00:00Z,-47.5,131.25,-0.8224791
2030-01-01T12:00:00Z,-47.5,133.125,-0.72437066
2030-01-01T12:00:00Z,-47.5,135.0,-1.2270343
2030-01-01T12:00:00Z,-47.5,136.875,-1.4238954
2030-01-01T12:00:00Z,-47.5,138.75,-1.2326643
2030-01-01T12:00:00Z,-47.5,140.625,-0.7584994
2030-01-01T12:00:00Z,-47.5,142.5,0.007127232
2030-01-01T12:00:00Z,-47.5,144.375,0.5589572
2030-01-01T12:00:00Z,-47.5,146.25,0.63331205
2030-01-01T12:00:00Z,-47.5,148.125,0.64916843
2030-01-01T12:00:00Z,-47.5,150.0,0.3910235
2030-01-01T12:00:00Z,-47.5,151.875,-0.11231238
2030-01-01T12:00:00Z,-47.5,153.75,-0.66380835
2030-01-01T12:00:00Z,-47.5,155.625,-0.8049473
2030-01-01T12:00:00Z,-47.5,157.5,-0.7402985
2030-01-01T12:00:00Z,-47.5,159.375,-0.4000649
2030-01-01T12:00:00Z,-47.5,161.25,-0.39848492
2030-01-01T12:00:00Z,-47.5,163.125,-0.41337442
2030-01-01T12:00:00Z,-47.5,165.0,-0.78595656
2030-01-01T12:00:00Z,-47.5,166.875,-0.6080505
2030-01-01T12:00:00Z,-47.5,168.75,0.35254097
2030-01-01T12:00:00Z,-47.5,170.625,0.22927035
2030-01-01T12:00:00Z,-47.5,172.5,0.026597278
2030-01-01T12:00:00Z,-47.5,174.375,-0.6444546
2030-01-01T12:00:00Z,-47.5,176.25,-0.49324995
2030-01-01T12:00:00Z,-47.5,178.125,-0.36151665
2030-01-01T12:00:00Z,-47.5,180.0,-0.40916437
2030-01-01T12:00:00Z,-46.25,90.0,-0.03256672
2030-01-01T12:00:00Z,-46.25,91.875,-0.7179649
2030-01-01T12:00:00Z,-46.25,93.75,-1.1260401
2030-01-01T12:00:00Z,-46.25,95.625,-0.7179427
2030-01-01T12:00:00Z,-46.25,97.5,-0.65737903
2030-01-01T12:00:00Z,-46.25,99.375,-0.6199435
2030-01-01T12:00:00Z,-46.25,101.25,-0.28826776
2030-01-01T12:00:00Z,-46.25,103.125,-0.13548148
2030-01-01T12:00:00Z,-46.25,105.0,-0.179833
2030-01-01T12:00:00Z,-46.25,106.875,-0.682577
2030-01-01T12:00:00Z,-46.25,108.75,-1.1385145
2030-01-01T12:00:00Z,-46.25,110.625,-0.8842724
2030-01-01T12:00:00Z,-46.25,112.5,-0.51936907
2030-01-01T12:00:00Z,-46.25,114.375,-0.4166515
2030-01-01T12:00:00Z,-46.25,116.25,-0.7827217
2030-01-01T12:00:00Z,-46.25,118.125,-1.059199
2030-01-01T12:00:00Z,-46.25,120.0,-0.99863315
2030-01-01T12:00:00Z,-46.25,121.875,-0.8744827
2030-01-01T12:00:00Z,-46.25,123.75,-1.1007614
2030-01-01T12:00:00Z,-46.25,125.625,-1.0145783
2030-01-01T12:00:00Z,-46.25,127.5,-1.1550467
2030-01-01T12:00:00Z,-46.25,129.375,-0.86393684
2030-01-01T12:00:00Z,-46.25,131.25,-0.6749712
2030-01-01T12:00:00Z,-46.25,133.125,-0.7688165
2030-01-01T12:00:00Z,-46.25,135.0,-0.7912943
2030-01-01T12:00:00Z,-46.25,136.875,-0.82217556
2030-01-01T12:00:00Z,-46.25,138.75,-0.76234514
2030-01-01T12:00:00Z,-46.25,140.625,-0.34391144
2030-01-01T12:00:00Z,-46.25,142.5,-0.0633484
